type,timestamp,price,btc_amount,pct_per_trade,cash_in,cash_out
sell,2018-01-01 02:15:00,13225.0,0.0035533269964106665,0.05,,46.99274952753107
buy,2018-01-01 09:15:00,13549.77,0.003732363916028527,0.05,50.57267261848586,
sell,2018-01-01 11:45:00,13220.56,0.0035622788423915596,0.05,,47.095321172568156
buy,2018-01-01 21:30:00,13498.03,0.0037337896749518244,0.05,50.39880504618998,
sell,2018-01-02 05:45:00,13166.95,0.0035708543840195723,0.05,,47.01726113166651
buy,2018-01-02 11:15:00,13503.8,0.0037196735622908963,0.05,50.2297278504638,
sell,2018-01-03 10:45:00,14455.55,0.0035782953429331385,0.05,,51.72622724453713
buy,2018-01-03 17:15:00,14997.97,0.0033540907749627096,0.05,50.304552820167466,
sell,2018-01-03 23:15:00,14771.02,0.0035670851145346173,0.05,,52.689485568493126
buy,2018-01-04 02:15:00,15251.92,0.003306062414278579,0.05,50.42379945758375,
sell,2018-01-04 09:00:00,14312.54,0.0035540339795218155,0.05,,50.86725349326517
buy,2018-01-04 18:45:00,14811.0,0.0034059801606486943,0.05,50.44597215936781,
sell,2018-01-05 07:30:00,14896.11,0.0035466312885781594,0.05,,52.83100980410201
buy,2018-01-05 08:30:00,15188.98,0.00332907305438578,0.05,50.56522404160452,
sell,2018-01-06 05:00:00,16485.75,0.0035357533768685407,0.05,,58.28954623271054
buy,2018-01-06 17:45:00,16889.93,0.0030166756257225358,0.05,50.95144015115983,
sell,2018-01-07 04:30:00,16498.0,0.0035097994893112405,0.05,,57.90467197465684
buy,2018-01-07 12:30:00,16602.03,0.003089929469006783,0.05,51.29910174233468,
sell,2018-01-07 12:45:00,16500.0,0.0034888059882960177,0.05,,57.56529880688429
buy,2018-01-08 21:00:00,14897.25,0.003464559673467396,0.05,51.612411595562165,
sell,2018-01-09 09:45:00,14811.0,0.0034875936725545873,0.05,,51.65474988420599
buy,2018-01-09 19:00:00,14811.09,0.003484856854559277,0.05,51.61452850999436,
sell,2018-01-09 23:00:00,14195.99,0.0034874568316548213,0.05,,49.50790230760352
buy,2018-01-10 16:00:00,14449.41,0.003564795877470071,0.05,51.50919719987482,
sell,2018-01-11 03:30:00,13028.01,0.003491323783945583,0.05,,45.4850011704809
buy,2018-01-11 13:15:00,13738.0,0.0037274703303541356,0.05,51.207987398405116,
sell,2018-01-11 21:00:00,13233.0,0.0035031311112660108,0.05,,46.35693399538312
buy,2018-01-12 05:15:00,13470.0,0.003783625443819897,0.05,50.96543472825402,
sell,2018-01-12 17:00:00,13332.1,0.0035171558278937047,0.05,,46.89107321306166
buy,2018-01-12 23:45:00,13740.01,0.003694445393598287,0.05,50.7617166524944,
sell,2018-01-13 20:15:00,14174.97,0.0035260203061789337,0.05,,49.9812320594772
buy,2018-01-14 02:15:00,14201.91,0.0035715401958499623,0.05,50.72269242284354,
sell,2018-01-14 03:45:00,14162.0,0.0035282963006624847,0.05,,49.96773220998211
buy,2018-01-14 21:15:00,13368.0,0.003791512897381842,0.05,50.684944412200466,
sell,2018-01-15 21:30:00,13724.7,0.003541457130498453,0.05,,48.605436678952124
buy,2018-01-17 08:30:00,10519.01,0.00480852941726817,0.05,50.58096902553805,
sell,2018-01-17 10:15:00,9802.84,0.0036048107448369386,0.05,,35.337382961917335
buy,2018-01-17 20:30:00,10843.93,0.004594163713926318,0.05,49.81878972235702,
sell,2018-01-18 07:45:00,10472.97,0.0036542783932914076,0.05,,38.27114798458911
buy,2018-01-18 12:15:00,11821.88,0.004165277234709591,0.05,49.24140763546862,
sell,2018-01-18 21:00:00,11520.0,0.003679828335362317,0.05,,42.39162242337389
buy,2018-01-19 08:30:00,11549.97,0.004233683583149037,0.05,48.89891837486388,
sell,2018-01-19 18:30:00,11160.0,0.0037075210977516523,0.05,,41.37593545090844
buy,2018-01-20 01:30:00,11562.0,0.004196745306060033,0.05,48.52276922866611,
sell,2018-01-21 01:30:00,12462.0,0.0037319823081670717,0.05,,46.50796352437805
buy,2018-01-21 15:30:00,11538.0,0.004196743711514275,0.05,48.42202894345171,
sell,2018-01-21 16:15:00,11247.56,0.003755220378334432,0.05,,42.23706651853922
buy,2018-01-22 02:15:00,11191.09,0.004299204172444872,0.05,48.11278082220608,
sell,2018-01-22 13:15:00,10653.0,0.0037824195680399536,0.05,,40.29411565832962
buy,2018-01-23 01:30:00,10790.0,0.0044227847603347786,0.05,47.72184756401226,
sell,2018-01-23 07:30:00,10250.96,0.0038144378276546947,0.05,,39.101649593775164
buy,2018-01-23 16:15:00,11181.71,0.004229302822689947,0.05,47.290837665500405,
sell,2018-01-24 01:45:00,10563.85,0.003835181077406457,0.05,,40.5142776245602
buy,2018-01-24 09:15:00,10869.93,0.004319439928633708,0.05,46.952009663453396,
sell,2018-01-24 19:45:00,11235.28,0.0038593940199678194,0.05,,43.36137244466404
buy,2018-01-24 22:00:00,11180.03,0.004183573550564169,0.05,46.77247780251393,
sell,2018-01-24 23:15:00,11190.53,0.0038756029964976367,0.05,,43.3700516003967
buy,2018-01-24 23:30:00,11201.46,0.004160382351265645,0.05,46.60235649240807,
sell,2018-01-25 10:45:00,11369.56,0.003889841964236037,0.05,,44.22579160289948
buy,2018-01-25 22:15:00,11268.99,0.004124906335699352,0.05,46.48352824793264,
sell,2018-01-26 08:15:00,10550.11,0.0039015951828092026,0.05,,41.1622583541072
buy,2018-01-26 17:15:00,11017.11,0.004195062475843607,0.05,46.217464753241366,
sell,2018-01-27 01:30:00,10968.0,0.0039162685474609235,0.05,,42.953633428551406
buy,2018-01-27 03:30:00,11006.02,0.004184462065942717,0.05,46.054273187006864,
sell,2018-01-27 13:45:00,11091.99,0.003929678223385013,0.05,,43.58795155700433
buy,2018-01-27 17:00:00,11499.0,0.0039943436042705225,0.05,45.930957105506735,
sell,2018-01-28 15:00:00,11820.28,0.003932911492429288,0.05,,46.48811505573207
buy,2018-01-28 22:15:00,11919.96,0.003855618223804275,0.05,45.958815003018,
sell,2018-01-29 02:15:00,11523.26,0.003929046828998038,0.05,,45.27542816271993
buy,2018-01-29 18:00:00,11350.0,0.0040462242873130485,0.05,45.9246456610031,
sell,2018-01-29 20:45:00,11298.99,0.003934905701913788,0.05,,44.460460176866874
buy,2018-01-31 09:30:00,10180.25,0.0045039597639347055,0.05,45.85143638679629,
sell,2018-01-31 16:30:00,10018.53,0.0039633584050148335,0.05,,39.70702508139326
buy,2018-01-31 23:45:00,10285.1,0.004428174331948755,0.05,45.54421582152614,
sell,2018-02-01 07:00:00,10127.15,0.00398659920136153,0.05,,40.37288810206842
buy,2018-02-02 16:15:00,8999.98,0.005031750007839267,0.05,45.285649435553246,
sell,2018-02-03 01:00:00,8708.45,0.0040388567416854175,0.05,,35.172181992130376
buy,2018-02-03 09:30:00,8912.19,0.005024576009194384,0.05,44.7799760633821,
sell,2018-02-04 00:00:00,9199.99,0.004088142705060866,0.05,,37.61087200513292
buy,2018-02-04 07:00:00,9306.23,0.00477331001495446,0.05,44.42152086046964,
sell,2018-02-04 10:30:00,8831.0,0.004122401070555545,0.05,,36.40492385407602
buy,2018-02-06 12:30:00,6667.77,0.006602011018698899,0.05,44.02069101014996,
sell,2018-02-07 05:15:00,7527.47,0.004246381567962713,0.05,,31.964509861392283
buy,2018-02-07 09:15:00,7935.13,0.005471603105772946,0.05,43.41788195271208,
sell,2018-02-07 22:15:00,7835.02,0.004307642644853225,0.05,,33.750466275277915
buy,2018-02-09 13:30:00,8318.13,0.005161558086834466,0.05,42.93451116884037,
sell,2018-02-10 10:45:00,8481.0,0.0043503384169522865,0.05,,36.89522011417234
buy,2018-02-11 02:15:00,8250.42,0.005167318344533608,0.05,42.63254661610697,
sell,2018-02-11 03:30:00,8027.7,0.004391187413331353,0.05,,35.2511351980001
buy,2018-02-11 13:15:00,8249.84,0.005122944935320155,0.05,42.26347604520163,
sell,2018-02-11 23:30:00,8093.0,0.004427775289430793,0.05,,35.83398541736341
buy,2018-02-12 04:00:00,8517.97,0.004923943323797773,0.05,41.942001513809714,
sell,2018-02-12 18:15:00,8669.0,0.004452583691149143,0.05,,38.59944801857192
buy,2018-02-12 20:00:00,8842.0,0.004724595548410747,0.05,41.77487383904783,
sell,2018-02-13 04:30:00,8619.86,0.004466184284012222,0.05,,38.4978832623856
buy,2018-02-13 16:30:00,8512.68,0.004888122695815503,0.05,41.61102431021472,
sell,2018-02-14 01:45:00,8661.98,0.0044872812046023855,0.05,,38.86874004864177
buy,2018-02-14 02:45:00,8689.8,0.004772711696142152,0.05,41.47391009713607,
sell,2018-02-15 13:45:00,9638.76,0.004501552729179375,0.05,,43.38938638390499
buy,2018-02-15 16:15:00,9826.23,0.004230481467610114,0.05,41.56968391147453,
sell,2018-02-16 06:45:00,9824.49,0.004487999166100911,0.05,,44.09230292736674
buy,2018-02-16 16:00:00,10080.04,0.004136473155093545,0.05,41.69581486226914,
sell,2018-02-17 17:45:00,10745.2,0.004470422865550543,0.05,,48.035587774913694
buy,2018-02-17 19:15:00,10760.21,0.003904459439722958,0.05,42.01280350790137,
sell,2018-02-18 06:30:00,10543.02,0.004442124694259163,0.05,,46.83340949406824
buy,2018-02-18 15:15:00,10792.47,0.003915121729058289,0.05,42.25383380720971,
sell,2018-02-19 00:15:00,10412.78,0.004415774545999119,0.05,,45.98048887708871
buy,2018-02-19 08:30:00,10780.89,0.003936610665789528,0.05,42.44016656070366,
sell,2018-02-20 11:45:00,11400.0,0.004391816351988639,0.05,,50.06670641267049
buy,2018-02-20 14:45:00,11519.0,0.0037174662343347513,0.05,42.821493553302,
sell,2018-02-21 00:00:00,10950.0,0.004358098846105945,0.05,,47.7211823648601
buy,2018-02-21 11:00:00,10969.49,0.00392602372524884,0.05,43.0664779938799,
sell,2018-02-21 14:15:00,10572.49,0.00433649509006309,0.05,,45.84755097474112
buy,2018-02-22 02:30:00,10764.21,0.004013813521189476,0.05,43.20553164292296,
sell,2018-02-22 10:30:00,10165.04,0.0043203610116194086,0.05,,43.916642497551756
buy,2018-02-23 08:15:00,9910.0,0.004363379130742119,0.05,43.2410871856544,
sell,2018-02-23 20:15:00,9904.06,0.004322511917575544,0.05,,42.81041738238324
buy,2018-02-24 02:00:00,10380.01,0.004163729485375336,0.05,43.219553695490845,
sell,2018-02-24 09:15:00,10141.95,0.004314572795965535,0.05,,43.75818156804266
buy,2018-02-25 02:30:00,9660.0,0.004476861810467747,0.05,43.24648508911844,
sell,2018-02-25 12:00:00,9603.0,0.004322687246690645,0.05,,41.510765629970265
buy,2018-02-25 22:45:00,9651.99,0.004471585560714529,0.05,43.15969911616102,
sell,2018-02-26 07:30:00,9457.01,0.004330132162391839,0.05,,40.95010316106125
buy,2018-02-26 13:00:00,10040.23,0.004287672624870749,0.05,43.04921931840604,
sell,2018-02-27 04:15:00,10292.69,0.004328009185515785,0.05,,44.54685686366646
buy,2018-02-27 07:45:00,10600.0,0.004068311433553684,0.05,43.124101195669056,
sell,2018-02-27 18:45:00,10638.29,0.00431502429791768,0.05,,45.90447983829468
buy,2018-02-27 22:00:00,10769.0,0.004017375812777449,0.05,43.26312012780034,
sell,2018-02-28 10:00:00,10607.0,0.004300141873660668,0.05,,45.6116048539187
buy,2018-02-28 21:00:00,10712.97,0.0040493480672592445,0.05,43.380544364106264,
sell,2018-03-01 01:00:00,10332.02,0.004287602183340597,0.05,,44.29959151031871
buy,2018-03-01 08:30:00,10612.2,0.004092129503912184,0.05,43.42649672141688,
sell,2018-03-02 10:30:00,10859.12,0.004277828549369177,0.05,,46.45345355702582
buy,2018-03-02 21:00:00,11013.58,0.003956737460770914,0.05,43.577844563197324,
sell,2018-03-03 22:45:00,11410.02,0.004261773994939264,0.05,,48.6269265177369
buy,2018-03-04 19:00:00,11425.0,0.0038363499922034403,0.05,43.830298660924306,
sell,2018-03-05 11:00:00,11473.0,0.004240502794802473,0.05,,48.65128856476878
buy,2018-03-05 16:00:00,11510.0,0.0038289616121734604,0.05,44.07134815611653,
sell,2018-03-05 17:45:00,11511.02,0.004219925735671023,0.05,,48.57564954182386
buy,2018-03-05 18:30:00,11583.9,0.0038239766594499176,0.05,44.2965632254019,
sell,2018-03-06 01:00:00,11230.1,0.004200128281859967,0.05,,47.16786061811562
buy,2018-03-07 04:15:00,10762.06,0.0041293328688966225,0.05,44.44012809503758,
sell,2018-03-07 06:30:00,10566.25,0.0041965885112118,0.05,,44.342203356591675
buy,2018-03-07 15:30:00,10613.08,0.004186836607103243,0.05,44.43523185811529,
sell,2018-03-07 16:45:00,9910.02,0.004196100916006372,0.05,,41.58344399964147
buy,2018-03-08 09:15:00,10095.0,0.004387582215472173,0.05,44.29264246519159,
sell,2018-03-08 15:30:00,9867.79,0.004205674980979662,0.05,,41.500717520561295
buy,2018-03-09 14:00:00,8971.77,0.004921330597859739,0.05,44.153046217960075,
sell,2018-03-09 20:15:00,8771.37,0.0042414577618236655,0.05,,37.20339536832725
buy,2018-03-09 22:30:00,9180.0,0.004771847894932291,0.05,43.80556367547843,
sell,2018-03-10 12:45:00,9259.0,0.004267977268479097,0.05,,39.517201528847956
buy,2018-03-10 14:45:00,9421.03,0.004627004220148637,0.05,43.59114556814691,
sell,2018-03-10 18:15:00,9038.99,0.004285928616062574,0.05,,38.740465901303445
buy,2018-03-11 08:30:00,8750.9,0.004953617523318143,0.05,43.348611584804736,
sell,2018-03-12 05:15:00,9576.79,0.004319313061425353,0.05,,41.3651541335277
buy,2018-03-12 09:00:00,9545.0,0.004531109346489354,0.05,43.24943871224088,
sell,2018-03-12 16:00:00,9106.89,0.004329902875678553,0.05,,39.43194919948826
buy,2018-03-13 02:30:00,9129.0,0.0047166791802610636,0.05,43.058564236603246,
sell,2018-03-13 11:00:00,8945.96,0.004349241690907678,0.05,,38.90814219719245
buy,2018-03-13 20:00:00,9067.9,0.004725575175578988,0.05,42.851043134632704,
sell,2018-03-14 07:30:00,9120.01,0.004368058365141244,0.05,,39.836735970671796
buy,2018-03-15 10:45:00,8103.7,0.005269238468407599,0.05,42.70032777643466,
sell,2018-03-15 19:15:00,8182.0,0.004413117370304562,0.05,,36.108126323831925
buy,2018-03-15 21:30:00,8224.69,0.005151649205478203,0.05,42.37071770380453,
sell,2018-03-16 03:00:00,8079.99,0.004450043962063243,0.05,,35.956310713031385
buy,2018-03-16 08:15:00,8188.66,0.005135149994537063,0.05,42.04999735426587,
sell,2018-03-17 00:30:00,8272.04,0.004484299263686934,0.05,,37.09430288118887
buy,2018-03-17 11:15:00,8265.01,0.005057732855811671,0.05,41.80221263061202,
sell,2018-03-17 13:45:00,7997.09,0.004512970943293171,0.05,,36.09063480090038
buy,2018-03-18 12:15:00,7734.9,0.005367442854998311,0.05,41.51663373912643,
sell,2018-03-18 13:30:00,7566.76,0.004555694538878428,0.05,,34.471847209003734
buy,2018-03-18 21:45:00,8225.01,0.005004783509396378,0.05,41.164394412620304,
sell,2018-03-19 21:30:00,8400.01,0.004578148987404325,0.05,,38.4564972756862
buy,2018-03-19 23:00:00,8512.64,0.0048197738369969365,0.05,41.028999555773595,
sell,2018-03-20 08:15:00,8359.93,0.0045902302298839555,0.05,,38.37400340571378
buy,2018-03-20 14:00:00,8482.3,0.00482136327980272,0.05,40.896249748270606,
sell,2018-03-21 16:30:00,8888.64,0.004601786882379894,0.05,,40.90362695419722
buy,2018-03-22 02:00:00,9050.01,0.004518958388837906,0.05,40.89661860856694,
sell,2018-03-22 09:45:00,8785.01,0.004597645457702795,0.05,,40.39036132237363
buy,2018-03-22 23:15:00,8757.91,0.004666787594786574,0.05,40.87130574425728,
sell,2018-03-23 03:00:00,8377.04,0.004601102564556984,0.05,,38.54362022739644
buy,2018-03-23 12:15:00,8435.0,0.004831644513149287,0.05,40.75492146841424,
sell,2018-03-23 14:15:00,8427.99,0.004612629661986599,0.05,,38.875196664926435
buy,2018-03-23 14:45:00,8566.97,0.0047462446148684835,0.05,40.66093522823985,
sell,2018-03-24 11:00:00,8784.75,0.004619310409630694,0.05,,40.57948712100324
buy,2018-03-24 16:30:00,8915.09,0.004560454557708113,0.05,40.65686282287802,
sell,2018-03-24 22:15:00,8676.07,0.004616367617034565,0.05,,40.051928591125076
buy,2018-03-25 16:30:00,8539.0,0.004757772117495066,0.05,40.62661611129037,
sell,2018-03-26 00:30:00,8440.03,0.00462343784205759,0.05,,39.021954090101325
buy,2018-03-27 00:15:00,8155.02,0.004971953840730117,0.05,40.54638301023092,
sell,2018-03-27 04:45:00,7755.41,0.004640863641991216,0.05,,35.9918002977351
buy,2018-03-27 13:00:00,7968.5,0.005059754517739365,0.05,40.31865387460613,
sell,2018-03-27 20:15:00,7882.24,0.004661808185778623,0.05,,36.745490954271695
buy,2018-03-28 08:15:00,7889.0,0.005088096809302752,0.05,40.13999572858941,
sell,2018-03-28 16:45:00,7880.01,0.00468312261695483,0.05,,36.90305305283023
buy,2018-03-29 01:00:00,7964.0,0.0050198579350579425,0.05,39.97814859480145,
sell,2018-03-29 04:00:00,7751.0,0.004699959382859985,0.05,,36.42938517654775
buy,2018-03-30 08:45:00,7106.16,0.005600874512238504,0.05,39.800710423888766,
sell,2018-03-30 14:15:00,6882.8,0.004745005139328911,0.05,,32.65892137297303
buy,2018-03-30 23:45:00,6840.23,0.005766417353121603,0.05,39.44362097134298,
sell,2018-03-31 08:15:00,6927.0,0.004796075750018546,0.05,,33.22241672037847
buy,2018-03-31 12:15:00,7087.56,0.005521302219493697,0.05,39.13256075879475,
sell,2018-03-31 21:00:00,6878.53,0.004832337073492303,0.05,,33.23937553012901
buy,2018-04-01 19:00:00,6926.27,0.005607332878643406,0.05,38.837901497361464,
sell,2018-04-02 16:30:00,6994.87,0.004871086863749858,0.05,,34.07261937063797
buy,2018-04-02 23:45:00,7056.0,0.005470470151789299,0.05,38.59963739102529,
sell,2018-04-04 01:15:00,7340.02,0.00490105602815183,0.05,,35.97384926775499
buy,2018-04-05 07:45:00,6792.52,0.005663339671412343,0.05,38.46834798486177,
sell,2018-04-05 14:15:00,6836.59,0.0049391702103148555,0.05,,33.76708166813644
buy,2018-04-05 22:45:00,6816.0,0.005609343408014306,0.05,38.23328466902551,
sell,2018-04-06 06:15:00,6530.36,0.004972678870199828,0.05,,32.47338318679815
buy,2018-04-06 18:00:00,6609.08,0.0057413875448495315,0.05,37.94528959491414,
sell,2018-04-06 23:15:00,6590.07,0.005011114303932314,0.05,,33.02359404091522
buy,2018-04-06 23:30:00,6594.9,0.00571641796194244,0.05,37.699204817214195,
sell,2018-04-07 00:30:00,6597.9,0.00504637948683282,0.05,,33.29550721617426
buy,2018-04-07 01:00:00,6782.72,0.005525662261918847,0.05,37.4790199371622,
sell,2018-04-08 01:00:00,6938.03,0.005070343625587122,0.05,,35.17819618463222
buy,2018-04-08 07:45:00,6939.0,0.005384634493375947,0.05,37.3639787495357,
sell,2018-04-08 19:15:00,7002.0,0.005086058168976563,0.05,,35.612579299173895
buy,2018-04-09 01:15:00,7093.31,0.005255150102986844,0.05,37.276408777017615,
sell,2018-04-09 10:30:00,6816.21,0.005094512765677076,0.05,,34.72526885853574
buy,2018-04-10 01:45:00,6740.11,0.0055116091252358675,0.05,37.14885178109352,
sell,2018-04-10 09:00:00,6738.01,0.005115367583655016,0.05,,34.46739793234333
buy,2018-04-10 15:00:00,6823.0,0.00542500059924608,0.05,37.014779088656006,
sell,2018-04-11 03:15:00,6819.53,0.005130849234434569,0.05,,34.98998027970357
buy,2018-04-11 04:15:00,6824.0,0.005409369746220455,0.05,36.913539148208386,
sell,2018-04-11 04:45:00,6830.86,0.005144775260023863,0.05,,35.14323953268661
buy,2018-04-11 09:30:00,6851.01,0.00537512340040845,0.05,36.8250241674323,
sell,2018-04-12 07:45:00,6826.61,0.0051562926670430925,0.05,,35.199999083763046
buy,2018-04-12 11:45:00,7690.0,0.004778123915897117,0.05,36.74377291324883,
sell,2018-04-13 19:45:00,8094.0,0.005137384229485793,0.05,,41.58198795345801
buy,2018-04-14 05:00:00,7998.34,0.004624169973426898,0.05,36.985683665259295,
sell,2018-04-14 12:45:00,7878.0,0.005111723516682849,0.05,,40.27015786442748
buy,2018-04-14 20:30:00,8070.67,0.004603075999293454,0.05,37.1499073752177,
sell,2018-04-15 23:00:00,8329.04,0.005086291140813379,0.05,,42.36392236348027
buy,2018-04-16 00:00:00,8338.0,0.004486760389137782,0.05,37.410608124630826,
sell,2018-04-16 03:15:00,8150.0,0.005056314603229599,0.05,,41.20896401632123
buy,2018-04-16 21:45:00,8018.98,0.004688941226841238,0.05,37.60052591921535,
sell,2018-04-17 06:00:00,7990.0,0.0050379459344101814,0.05,,40.25318801593735
buy,2018-04-17 07:15:00,8137.63,0.004636873269496333,0.05,37.733159024051446,
sell,2018-04-17 18:00:00,8092.0,0.005017892301164489,0.05,,40.60478450102304
buy,2018-04-18 06:00:00,7925.02,0.004779387345129731,0.05,37.87674029790002,
sell,2018-04-18 18:00:00,8112.95,0.005005967053362751,0.05,,40.61316040557933
buy,2018-04-18 20:00:00,8120.01,0.004681467301553076,0.05,38.01356130328399,
sell,2018-04-20 08:30:00,8315.0,0.004989742065772267,0.05,,41.4897052768964
buy,2018-04-20 10:15:00,8344.0,0.004576626138778118,0.05,38.18736850196461,
sell,2018-04-21 10:30:00,8666.16,0.004969086269422559,0.05,,43.062896664619004
buy,2018-04-21 18:15:00,8766.0,0.004384114180937411,0.05,38.43114491009734,
sell,2018-04-22 21:00:00,8903.01,0.004939837664998302,0.05,,43.97942412985653
buy,2018-04-23 06:45:00,8899.0,0.004349765015292201,0.05,38.708558871085295,
sell,2018-04-23 18:00:00,8879.25,0.004910334032512997,0.05,,43.60008345819103
buy,2018-04-24 00:15:00,8974.95,0.004340206363315738,0.05,38.95313510044058,
sell,2018-04-25 06:15:00,9441.1,0.004881827649053134,0.05,,46.089823017475545
buy,2018-04-25 21:30:00,9122.0,0.004309358638050024,0.05,39.309969496292325,
sell,2018-04-26 01:00:00,8807.0,0.004853204198502979,0.05,,42.742169376215735
buy,2018-04-26 14:30:00,8756.51,0.004508825946671505,0.05,39.4815794902885,
